"exact_path","source_location","current_status","primary_information_purpose","ownership","unique_current_knowledge","conflicting_knowledge","newer_authority_or_superseding_home","target_information_home","proposed_disposition","owner_decision_required","migration_verification_status","classification_basis","authority_class","current_authority_home","target_section_topic","migration_evidence","review_required_reason"
"docs/tasks/OPC_TASK_LOCAL_PROJECT_DOCUMENTATION_INVENTORY_AND_CONTINUITY_AUDIT_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_LOCKED_RULES_AND_BACKUP_RESTORE_POLICY_PUBLIC_SUMMARY_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_LOGOS_KNOWLEDGE_TRANSFER_COMPLETE_PRODUCT_BUSINESS_MODULE_SOURCE_AND_UPGRADE_MAP_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_MANIFEST_AUTOMATED_ENFORCEMENT_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_MODULAR_FOUNDATION_CONTROL_PLAN_PREDMET_CORE_MODULE_CONTRACTS_SAFE_UPGRADE_GROUPS_AND_WEB_READINESS_GUARDRAILS_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_MODULI_PAKETI_PODSETNIK_ARCHITECTURE_RELOCATION_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_OWNER_DECISION_CONTINUITY_AND_CURRENT_STATE_AUDIT_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_OWNER_DECISION_PATCH_FIRM_SCOPED_BROJPREDMETA_AND_SINGLE_PREDMET_JSON_FILENAME_SEMANTICS_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_OWNER_DECISION_VERSION_CONFLICT_POLICY_AND_PREDMET_CHANGE_LOG_REQUIREMENT_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_OWNER_DECISION_VERSION_SEMANTICS_FOR_PREDMET_AND_SINGLE_PREDMET_JSON_IMPORT_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_OWNER_DECISIONS_STATUSI_CEREMONIJA_DOCUMENTATION_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_PARTE_EDITOR_INTERACTION_PREPARATION_DELETION_IRIU_NAVIGATION_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_PARTE_FINAL_RUNTIME_PRINT_GUIDES_DOCX_MEDIA_CORRECTIONS_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_PARTE_FINAL_TECHNICAL_TEXT_PLACEMENT_UI_REGRESSION_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_PARTE_MODULE_SHORTCUT_PREDMET_PARTE_SEGMENT_CORRECTION_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_PARTE_MULTILINE_PDF_FORMAT_OFFSET_REGRESSION_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_PARTE_OWNER_WINDOWS_ANDROID_RUNTIME_DOCUMENTATION_CLOSURE_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_PARTE_PRINT_PREPARATION_IMPLEMENTATION_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_PARTE_PRINT_PREPARATION_MEDIA_AUDIT_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_PARTE_PRINTABLE_ZONE_PDF_DOCX_UX_CORRECTION_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
"docs/tasks/OPC_TASK_PARTE_ROOT_CAUSE_RENDER_PIPELINE_CORRECTION_RUNTIME_ACCEPTANCE_REPORT.md","GIT","HISTORICAL EVIDENCE","Scoped task/audit/acceptance chronology and evidence","Historical/task evidence","NO","NO","Phase 1 current authority homes and current supporting evidence","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md; historical Git/local evidence","ARCHIVE","NO","VERIFIED â€” HISTORICAL; TARGET/ARCHIVE IDENTIFIED","Historical or superseded material; no current authority role","HISTORICAL EVIDENCE","docs/OPC_PHASE1_ARCHIVE_AND_INTERNAL_GOVERNANCE_CLASSIFICATION.md","Archive classification; preserve historical provenance","Manifest identifies the surviving authority home or historical evidence location; no deletion authorized by this correction","NONE â€” not current authority"
